title,variant,price,imgUrl,link,l1,l2,l3,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
,皇家蓝_XL（46/48）,15.66,https://cf.shopee.com.br/file/sg-11134201-824iv-me3lk1wsf95330,http://shopee.com.br/product/1058651702/22298883870,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,179720113715,https://detail.1688.com/offer/921901327313.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i51&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,0318_WA,22298883870,15.66,,
,紫丁香_S (36/38),15.93,https://cf.shopee.com.br/file/sg-11134201-824iv-me3lk1wsf95330,http://shopee.com.br/product/1058651702/22298883870,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,228791169602,https://detail.1688.com/offer/921901327313.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i51&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,0318_WA,22298883870,15.93,,
,紫丁香_男 (40/42),15.66,https://cf.shopee.com.br/file/sg-11134201-824iv-me3lk1wsf95330,http://shopee.com.br/product/1058651702/22298883870,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,228791169604,https://detail.1688.com/offer/921901327313.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i51&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,0318_WA,22298883870,15.66,,
,棕色的_M,11.79,https://cf.shopee.com.br/file/br-11134207-7r98o-m5t5a73vc611fe,http://shopee.com.br/product/367168390/22393692341,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,209603433850,https://detail.1688.com/offer/835480545537.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i12&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,0318_WA,22393692341,11.79,,
,棕色的_L,11.79,https://cf.shopee.com.br/file/br-11134207-7r98o-m5t5a73vc611fe,http://shopee.com.br/product/367168390/22393692341,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,209603433851,https://detail.1688.com/offer/835480545537.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i12&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,0318_WA,22393692341,11.79,,
,粉色的_M,15,https://cf.shopee.com.br/file/br-11134207-7r98o-man1jaipvg8pf3,http://shopee.com.br/product/367168390/22394075890,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,179717848993,https://detail.1688.com/offer/993295035710.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,0318_WA,22394075890,15,,
,海军蓝_S,15,https://cf.shopee.com.br/file/br-11134207-7r98o-masqeacewvpr61,http://shopee.com.br/product/367168390/22394090104,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,169717948650,https://detail.1688.com/offer/993295035710.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,0318_WA,22394090104,15,,
,型号 1 - 黑色_L/XL,18.68,https://cf.shopee.com.br/file/br-11134207-81ztc-mj1tet4oz6km1e,http://shopee.com.br/product/1572691037/22698867247,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,209611384781,https://detail.1688.com/offer/902674013881.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22698867247,18.68,,
,型号 1 - 黑色_S/M,19.04,https://cf.shopee.com.br/file/br-11134207-81ztc-mj1tet4oz6km1e,http://shopee.com.br/product/1572691037/22698867247,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,209611384783,https://detail.1688.com/offer/902674013881.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22698867247,19.04,,
,型号 1 - 浅蓝色_S/M,19.59,https://cf.shopee.com.br/file/br-11134207-81ztc-mj1tet4oz6km1e,http://shopee.com.br/product/1572691037/22698867247,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,209611384789,https://detail.1688.com/offer/902674013881.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22698867247,19.59,,
,套装（1件蓝色+1件棕色）_L2（52-56）,55.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mfoek5xx85q85c,http://shopee.com.br/product/1049519413/22794523101,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,169721255198,https://detail.1688.com/offer/811087230036.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22794523101,55.5,,
,套装（1件蓝色+1件黑色）_L1（46-50）,55.79,https://cf.shopee.com.br/file/br-11134207-81z1k-mfoek5xx85q85c,http://shopee.com.br/product/1049519413/22794523101,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,169721255199,https://detail.1688.com/offer/811087230036.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22794523101,55.79,,
,黑色（此选项仅包含 1 件）_L1（46-50）,18.18,https://cf.shopee.com.br/file/br-11134207-81z1k-mfoek5xx85q85c,http://shopee.com.br/product/1049519413/22794523101,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,169721255202,https://detail.1688.com/offer/811087230036.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22794523101,18.18,,
,黑色（此选项仅包含 1 件）_L2（52-56）,18.57,https://cf.shopee.com.br/file/br-11134207-81z1k-mfoek5xx85q85c,http://shopee.com.br/product/1049519413/22794523101,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,169721255203,https://detail.1688.com/offer/811087230036.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22794523101,18.57,,
,套装（1件蓝色+1件棕色）_L1（46-50）,55.58,https://cf.shopee.com.br/file/br-11134207-81z1k-mfoek5xx85q85c,http://shopee.com.br/product/1049519413/22794523101,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,169721255205,https://detail.1688.com/offer/811087230036.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22794523101,55.58,,
,蓝色（此选项仅包含 1 件）_L1（46-50）,18.6,https://cf.shopee.com.br/file/br-11134207-81z1k-mfoek5xx85q85c,http://shopee.com.br/product/1049519413/22794523101,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,169721255209,https://detail.1688.com/offer/811087230036.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22794523101,18.6,,
,黑色（此选项仅包含 1 件）_L（42-44）,18.18,https://cf.shopee.com.br/file/br-11134207-81z1k-mfoek5xx85q85c,http://shopee.com.br/product/1049519413/22794523101,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,169721255212,https://detail.1688.com/offer/811087230036.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22794523101,18.18,,
,套装（1瓶葡萄酒+1瓶黑啤）_L1（46-50）,1.63,https://cf.shopee.com.br/file/br-11134207-81z1k-mfoek5xx85q85c,http://shopee.com.br/product/1049519413/22794523101,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,169721255218,https://detail.1688.com/offer/811087230036.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22794523101,1.63,,
,套装（1瓶葡萄酒+1瓶黑啤）_L2（52-56）,18.18,https://cf.shopee.com.br/file/br-11134207-81z1k-mfoek5xx85q85c,http://shopee.com.br/product/1049519413/22794523101,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,169721255219,https://detail.1688.com/offer/811087230036.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22794523101,18.18,,
,套装（1件蓝色+1件棕色）_L（42-44）,55.41,https://cf.shopee.com.br/file/br-11134207-81z1k-mfoek5xx85q85c,http://shopee.com.br/product/1049519413/22794523101,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,169721255221,https://detail.1688.com/offer/811087230036.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22794523101,55.41,,
,套装（2 件装，黑色）_L1（46-50）,66,https://cf.shopee.com.br/file/br-11134207-81z1k-mfoek5xx85q85c,http://shopee.com.br/product/1049519413/22794523101,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,228795381303,https://detail.1688.com/offer/811087230036.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22794523101,66,,
,套装（2 件装，黑色）_L2（52-56）,66,https://cf.shopee.com.br/file/br-11134207-81z1k-mfoek5xx85q85c,http://shopee.com.br/product/1049519413/22794523101,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,228795381305,https://detail.1688.com/offer/811087230036.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22794523101,66,,
,黑色_S - M（36 至 40）,22,https://cf.shopee.com.br/file/br-11134207-7r98o-mc82liu4cj4w7c,http://shopee.com.br/product/1059373461/22798717711,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,209609563406,https://detail.1688.com/offer/798578522661.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22798717711,22,,
,黑色连体裤_L - XL（40 至 44）,31.18,https://cf.shopee.com.br/file/br-11134207-7r98o-mc82liu4cj4w7c,http://shopee.com.br/product/1059373461/22798717711,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,228793821778,https://detail.1688.com/offer/890711568879.html?spm=a26352.b28411319/2508.0.0,,0318_WA,22798717711,31.18,,
,葡萄酒_XXL,27.68,https://cf.shopee.com.br/file/br-11134207-81z1k-melnkoj8r4lcec,http://shopee.com.br/product/1511406942/22894401435,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,189611816378,https://detail.1688.com/offer/902541457857.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0b0fdc4f17732263907083368e10b9&token=nF%2FFJy4CWDWmC2D4YOVb2sQkhwTCuZyk2TJG1GBokzaVY%2FzgqLeSj%2F2DUzovqC0n&tracelog=cps&clickid=8c5c2d6afe67f932e39219c6ec290699&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B144206896AB5ED60D5742AF1DDAA5DB845496BD365B316D25B0FAC8A29C491432348394BC3CC3C62B9992F8828C4BE8926CAFFCA878671DF3036C673BD4B690E003DBBD6106880AC3131FC3172266A2C9EAEB85F0A8BB8394DC2808BB4898E605C0D6077322B3ADE7A20F4D68150DFF3A605575DE4201D6C9F7560D1BED0D53FE0136ABF44D743AE1%26cbu_cps_trace_flag%3Dwrite,,0318_WA,22894401435,27.68,,
,红陶_XL,28.64,https://cf.shopee.com.br/file/br-11134207-81z1k-melnkoj8r4lcec,http://shopee.com.br/product/1511406942/22894401435,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,189611816387,https://detail.1688.com/offer/902541457857.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0b0fdc4f17732263907083368e10b9&token=nF%2FFJy4CWDWmC2D4YOVb2sQkhwTCuZyk2TJG1GBokzaVY%2FzgqLeSj%2F2DUzovqC0n&tracelog=cps&clickid=8c5c2d6afe67f932e39219c6ec290699&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B144206896AB5ED60D5742AF1DDAA5DB845496BD365B316D25B0FAC8A29C491432348394BC3CC3C62B9992F8828C4BE8926CAFFCA878671DF3036C673BD4B690E003DBBD6106880AC3131FC3172266A2C9EAEB85F0A8BB8394DC2808BB4898E605C0D6077322B3ADE7A20F4D68150DFF3A605575DE4201D6C9F7560D1BED0D53FE0136ABF44D743AE1%26cbu_cps_trace_flag%3Dwrite,,0318_WA,22894401435,28.64,,
,黑红套装_L,24,https://cf.shopee.com.br/file/sg-11134201-8260i-mjkb5i0xdv5s25,http://shopee.com.br/product/654124862/22899283143,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,238799384846,https://detail.1688.com/offer/971529417591.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213f867c17732264233871821e0ff9&token=vq6D7HE3ZCyPaZWehvLgu3YAtiy%2BY3DEMnIM%2BYoxRMLgsVLOMRlkZc41pb94ayEB,,0318_WA,22899283143,24,,
,黑蓝套装_L,24,https://cf.shopee.com.br/file/sg-11134201-8260i-mjkb5i0xdv5s25,http://shopee.com.br/product/654124862/22899283143,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,238799384856,https://detail.1688.com/offer/971529417591.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213f867c17732264233871821e0ff9&token=vq6D7HE3ZCyPaZWehvLgu3YAtiy%2BY3DEMnIM%2BYoxRMLgsVLOMRlkZc41pb94ayEB,,0318_WA,22899283143,24,,
,棕色+黑色套件_L,24,https://cf.shopee.com.br/file/sg-11134201-8260i-mjkb5i0xdv5s25,http://shopee.com.br/product/654124862/22899283143,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,238799384896,https://detail.1688.com/offer/971529417591.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213f867c17732264233871821e0ff9&token=vq6D7HE3ZCyPaZWehvLgu3YAtiy%2BY3DEMnIM%2BYoxRMLgsVLOMRlkZc41pb94ayEB,,0318_WA,22899283143,24,,
,葡萄酒+皇家_M,26.83,https://cf.shopee.com.br/file/br-11134207-7r98o-mbpfm6wq7g4948,http://shopee.com.br/product/1129144732/22994190270,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,219176690651,https://detail.1688.com/offer/908901418315.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417732264356381828e117c&token=YQJ%2FKix4iLESEnOfpBLCAAsiOjsa0P2BagQAehsjtRlV%2BVQNqQBpcuEmbTJcCgWr,,0318_WA,22994190270,26.83,,
,黑葡萄酒_S,27.5,https://cf.shopee.com.br/file/br-11134207-7r98o-mbpfm6wq7g4948,http://shopee.com.br/product/1129144732/22994190270,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,219176690658,https://detail.1688.com/offer/908901418315.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417732264356381828e117c&token=YQJ%2FKix4iLESEnOfpBLCAAsiOjsa0P2BagQAehsjtRlV%2BVQNqQBpcuEmbTJcCgWr,,0318_WA,22994190270,27.5,,
,黑葡萄酒_L,27.6,https://cf.shopee.com.br/file/br-11134207-7r98o-mbpfm6wq7g4948,http://shopee.com.br/product/1129144732/22994190270,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,219176690661,https://detail.1688.com/offer/908901418315.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417732264356381828e117c&token=YQJ%2FKix4iLESEnOfpBLCAAsiOjsa0P2BagQAehsjtRlV%2BVQNqQBpcuEmbTJcCgWr,,0318_WA,22994190270,27.6,,
,黑葡萄酒_M,26.78,https://cf.shopee.com.br/file/br-11134207-7r98o-mbpfm6wq7g4948,http://shopee.com.br/product/1129144732/22994190270,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,219176690671,https://detail.1688.com/offer/908901418315.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417732264356381828e117c&token=YQJ%2FKix4iLESEnOfpBLCAAsiOjsa0P2BagQAehsjtRlV%2BVQNqQBpcuEmbTJcCgWr,,0318_WA,22994190270,26.78,,
,粉色+黑色_M,25.94,https://cf.shopee.com.br/file/br-11134207-7r98o-mbpfm6wq7g4948,http://shopee.com.br/product/1129144732/22994190270,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,219176690681,https://detail.1688.com/offer/908901418315.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417732264356381828e117c&token=YQJ%2FKix4iLESEnOfpBLCAAsiOjsa0P2BagQAehsjtRlV%2BVQNqQBpcuEmbTJcCgWr,,0318_WA,22994190270,25.94,,
,绿色 + 咖啡_L,42.85,https://cf.shopee.com.br/file/br-11134207-81z1k-mi3a3sx7qnerc8,http://shopee.com.br/product/1253548049/22998372329,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,119869372591,https://detail.1688.com/offer/908901418315.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17732264500257070e0f12&token=YQJ%2FKix4iLESEnOfpBLCAJUu6V%2BKoZSfKsPUbl%2BFj2p8yCPO9fRCiS%2BnRol%2B%2BZPQ,,0318_WA,22998372329,42.85,,
,黑咖啡_M,41.85,https://cf.shopee.com.br/file/br-11134207-81z1k-mi3a3sx7qnerc8,http://shopee.com.br/product/1253548049/22998372329,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,239419741299,https://detail.1688.com/offer/908901418315.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17732264500257070e0f12&token=YQJ%2FKix4iLESEnOfpBLCAJUu6V%2BKoZSfKsPUbl%2BFj2p8yCPO9fRCiS%2BnRol%2B%2BZPQ,,0318_WA,22998372329,41.85,,
,黑色_L=42,10.43,https://cf.shopee.com.br/file/br-11134207-81ztc-mjfoo3xislxi1a,http://shopee.com.br/product/1411844896/22998509828,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,209607366534,https://detail.1688.com/offer/917200844313.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17732264836346406e10b6&token=DmrdH3K0Pk1yt8PkuhnkSENSzu17yYKu1SgtEg0hMO8662f%2FhIASLDRz2zn3mLlc,,0318_WA,22998509828,10.43,,
,红色的_M,3,https://cf.shopee.com.br/file/br-11134207-81z1k-mhjd6fbxul8m80,http://shopee.com.br/product/367168390/23199196842,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,169722833957,https://detail.1688.com/offer/614736627453.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17732265331255677e0ec6&token=cCqJWHXf4zw11WJPZneBklQ0O79SRpxMvKG%2BZzI0OZNMShbIiUAH4u%2B9TUvQD7UL,,0318_WA,23199196842,3,,
,红色的_S,3,https://cf.shopee.com.br/file/br-11134207-81z1k-mhjd6fbxul8m80,http://shopee.com.br/product/367168390/23199196842,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,169722833960,https://detail.1688.com/offer/614736627453.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17732265331255677e0ec6&token=cCqJWHXf4zw11WJPZneBklQ0O79SRpxMvKG%2BZzI0OZNMShbIiUAH4u%2B9TUvQD7UL,,0318_WA,23199196842,3,,
,浅紫色_S/M,26,https://cf.shopee.com.br/file/br-11134207-81ztc-miqu4mfq6kn55f,http://shopee.com.br/product/1671066839/23294751557,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,209184445411,https://detail.1688.com/offer/941055197886.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517732271472437158e0fec&token=DqzauVCAJzmfRktIJcQ194OQhmsnLtsM4lvmvvGz2TEMlNIRCDJNLL%2F2Lz0b6APL,,0318_WA,23294751557,26,,
,酒红色_S/M,26,https://cf.shopee.com.br/file/br-11134207-81ztc-miqu4mfq6kn55f,http://shopee.com.br/product/1671066839/23294751557,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,209616162021,https://detail.1688.com/offer/941055197886.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517732271472437158e0fec&token=DqzauVCAJzmfRktIJcQ194OQhmsnLtsM4lvmvvGz2TEMlNIRCDJNLL%2F2Lz0b6APL,,0318_WA,23294751557,26,,
,酒红色_L/XL,26,https://cf.shopee.com.br/file/br-11134207-81ztc-miqu4mfq6kn55f,http://shopee.com.br/product/1671066839/23294751557,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,209616162022,https://detail.1688.com/offer/941055197886.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517732271472437158e0fec&token=DqzauVCAJzmfRktIJcQ194OQhmsnLtsM4lvmvvGz2TEMlNIRCDJNLL%2F2Lz0b6APL,,0318_WA,23294751557,26,,
,蓝色的_S/M,26,https://cf.shopee.com.br/file/br-11134207-81ztc-miqu4mfq6kn55f,http://shopee.com.br/product/1671066839/23294751557,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,209616162023,https://detail.1688.com/offer/941055197886.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517732271472437158e0fec&token=DqzauVCAJzmfRktIJcQ194OQhmsnLtsM4lvmvvGz2TEMlNIRCDJNLL%2F2Lz0b6APL,,0318_WA,23294751557,26,,
,蓝色的_L/XL,26,https://cf.shopee.com.br/file/br-11134207-81ztc-miqu4mfq6kn55f,http://shopee.com.br/product/1671066839/23294751557,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,209616162024,https://detail.1688.com/offer/941055197886.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517732271472437158e0fec&token=DqzauVCAJzmfRktIJcQ194OQhmsnLtsM4lvmvvGz2TEMlNIRCDJNLL%2F2Lz0b6APL,,0318_WA,23294751557,26,,
,黑色的_S/M,26,https://cf.shopee.com.br/file/br-11134207-81ztc-miqu4mfq6kn55f,http://shopee.com.br/product/1671066839/23294751557,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,209616162025,https://detail.1688.com/offer/941055197886.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517732271472437158e0fec&token=DqzauVCAJzmfRktIJcQ194OQhmsnLtsM4lvmvvGz2TEMlNIRCDJNLL%2F2Lz0b6APL,,0318_WA,23294751557,26,,
,黑色的_L/XL,26,https://cf.shopee.com.br/file/br-11134207-81ztc-miqu4mfq6kn55f,http://shopee.com.br/product/1671066839/23294751557,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,219183713099,https://detail.1688.com/offer/941055197886.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517732271472437158e0fec&token=DqzauVCAJzmfRktIJcQ194OQhmsnLtsM4lvmvvGz2TEMlNIRCDJNLL%2F2Lz0b6APL,,0318_WA,23294751557,26,,
,泡泡糖粉色_唯一（36 至 40）,18.1,https://cf.shopee.com.br/file/br-11134207-81z1k-miceqr2tk3k361,http://shopee.com.br/product/1411237536/23594484750,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,129654605881,https://detail.1688.com/offer/936833293071.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0bb405a417732272437416038e0e15&token=kcGPPjxvsMyHcmSRDuA3N%2BsqxW2sAdy7tke6LPa6XMWMLvakcKHtNHgJd8xtqOAY&tracelog=cps&clickid=4f02af38fa92880413a13e037a3af5d4&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B144206896AB5ED60D5742AF1DDAA5DB845496BD365B316D25B0FAC8A29C491432348394BC3CC3C62B9992F8828C4BE8923795387C4B5A34511B6C8861A8C0CD615BB095506E91A8D6177B90042871A77108FE0281A927DDC1CD1AFECB039AE9ED29B5198EA274C2B73AC64EE0007186E2C8E6D7F56D1B1938ECB85C0D769862C6C154E1F8CD90473F%26cbu_cps_trace_flag%3Dwrite,,0318_WA,23594484750,18.1,,
,红色的_唯一（36 至 40）,18.49,https://cf.shopee.com.br/file/br-11134207-81z1k-miceqr2tk3k361,http://shopee.com.br/product/1411237536/23594484750,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,149788373558,https://detail.1688.com/offer/936833293071.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0bb405a417732272437416038e0e15&token=kcGPPjxvsMyHcmSRDuA3N%2BsqxW2sAdy7tke6LPa6XMWMLvakcKHtNHgJd8xtqOAY&tracelog=cps&clickid=4f02af38fa92880413a13e037a3af5d4&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B144206896AB5ED60D5742AF1DDAA5DB845496BD365B316D25B0FAC8A29C491432348394BC3CC3C62B9992F8828C4BE8923795387C4B5A34511B6C8861A8C0CD615BB095506E91A8D6177B90042871A77108FE0281A927DDC1CD1AFECB039AE9ED29B5198EA274C2B73AC64EE0007186E2C8E6D7F56D1B1938ECB85C0D769862C6C154E1F8CD90473F%26cbu_cps_trace_flag%3Dwrite,,0318_WA,23594484750,18.49,,
,军绿色_唯一（36 至 40）,18.02,https://cf.shopee.com.br/file/br-11134207-81z1k-miceqr2tk3k361,http://shopee.com.br/product/1411237536/23594484750,Women Clothes,"Jumpsuits, Playsuits & Overalls",Playsuits,IVCN202603130001,149788373559,https://detail.1688.com/offer/936833293071.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0bb405a417732272437416038e0e15&token=kcGPPjxvsMyHcmSRDuA3N%2BsqxW2sAdy7tke6LPa6XMWMLvakcKHtNHgJd8xtqOAY&tracelog=cps&clickid=4f02af38fa92880413a13e037a3af5d4&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B144206896AB5ED60D5742AF1DDAA5DB845496BD365B316D25B0FAC8A29C491432348394BC3CC3C62B9992F8828C4BE8923795387C4B5A34511B6C8861A8C0CD615BB095506E91A8D6177B90042871A77108FE0281A927DDC1CD1AFECB039AE9ED29B5198EA274C2B73AC64EE0007186E2C8E6D7F56D1B1938ECB85C0D769862C6C154E1F8CD90473F%26cbu_cps_trace_flag%3Dwrite,,0318_WA,23594484750,18.02,,
